lang	pool	kind	meta	value
it	outcome.timeup.hard.pool	ENGLISH_LIKE	30	"The path The path remains.
Only your steps stopped."
it	outcome.timeup.hard.pool	ENGLISH_LIKE	31	"Your time ran out.
The sky didn’t."
it	outcome.timeup.hard.pool	ENGLISH_LIKE	32	"It wasn’t rejection.
Only silence."
it	outcome.timeup.hard.pool	ENGLISH_LIKE	33	"The world is still intact.
You can return—changed."
it	outcome.timeup.hard.pool	ENGLISH_LIKE	34	"The season ended.
The forest remains."
it	outcome.timeup.hard.pool	ENGLISH_LIKE	35	"The distance was closing.
Time kept its rhythm."
it	outcome.timeup.hard.pool	ENGLISH_LIKE	36	"Your time came to a halt.
The sky kept moving."
it	outcome.timeup.hard.pool	ENGLISH_LIKE	37	"Not rejection
Just silence."
it	outcome.timeup.hard.pool	ENGLISH_LIKE	38	"The path is still here.
You can come back—changed."
nl	outcome.success.easy.pool	ENGLISH_LIKE	1	"You’ve made it.
The truth remains."
nl	outcome.success.easy.pool	ENGLISH_LIKE	2	"Even if it was only a small step,
you held your ground."
nl	outcome.success.easy.pool	ENGLISH_LIKE	3	"You listened.
 The path opened."
nl	outcome.success.easy.pool	ENGLISH_LIKE	4	"> You made it here
> 
> The rules were simple —
> 
> the choice was yours."
nl	outcome.success.easy.pool	ENGLISH_LIKE	5	"> Distance became meaning.
> 
> and time answered your footsteps."
nl	outcome.success.easy.pool	ENGLISH_LIKE	6	"> Not everything shines forever.
> 
> But this moment did."
nl	outcome.success.easy.pool	ENGLISH_LIKE	7	"Light fell evenly, ,
and every shadow vanished."
nl	outcome.success.easy.pool	ENGLISH_LIKE	8	"The wind fell silent.
and everything returned to where it belonged."
nl	outcome.success.easy.pool	ENGLISH_LIKE	9	"A moment of silence.
The world steadied its breath."
nl	outcome.success.easy.pool	ENGLISH_LIKE	10	"The record is etched deep in the sand—
beyond the reach of the wind."
nl	outcome.success.easy.pool	ENGLISH_LIKE	11	"Harmony was restored.
Everything had been for this moment."
nl	outcome.success.easy.pool	ENGLISH_LIKE	12	"Time slipped by in silence,
tucked away in the corners of memory."
nl	outcome.success.easy.pool	ENGLISH_LIKE	13	"The sky shifted in color,
and one story came to its end."
nl	outcome.success.easy.pool	ENGLISH_LIKE	14	"The waves grew calm,
and the sea hid its depths once more."
nl	outcome.success.easy.pool	ENGLISH_LIKE	15	"The footsteps stopped,
and only the place remained."
nl	outcome.success.easy.pool	ENGLISH_LIKE	16	"Victory and defeat 
are nothing more than grains of sand."
nl	outcome.success.easy.pool	ENGLISH_LIKE	17	"The road goes on—or it ends.
Either way, it lies on the same earth."
nl	outcome.success.normal.pool	ENGLISH_LIKE	1	"The distance has found its meaning.
Time has rewarded your journey."
nl	outcome.success.normal.pool	ENGLISH_LIKE	2	"The time is up.
but the rest is far from over."
nl	outcome.success.normal.pool	ENGLISH_LIKE	3	"The axis is found.
the world has cased its motion."
nl	outcome.success.normal.pool	ENGLISH_LIKE	4	"The glass held its breath,
and you held your ground."
nl	outcome.success.normal.pool	ENGLISH_LIKE	5	"Under the stillness of the sky,
your spirit did not waver."
nl	outcome.success.normal.pool	ENGLISH_LIKE	6	"Few things shine forever.
but this moment was radiant."
nl	outcome.success.normal.pool	ENGLISH_LIKE	7	"You traversed the fragile earth,
without losing the view."
nl	outcome.success.normal.pool	ENGLISH_LIKE	8	"The moment has passed.
The legacy remains."
nl	outcome.success.normal.pool	ASCII_LIKE	9	"Luck fades fast.
order endures."
nl	outcome.success.normal.pool	ENGLISH_LIKE	10	"The sky knows no pause in endless circle,
nor shall you find yours."
nl	outcome.success.normal.pool	ENGLISH_LIKE	11	"The center has been reached.
The world stood still."
nl	outcome.success.normal.pool	ENGLISH_LIKE	12	"Finally here.
The truth remains unyielding."
nl	outcome.success.normal.pool	ENGLISH_LIKE	13	"You have seen it through.
And mark this: it was you, and no one else, who chose this path."
nl	outcome.success.normal.pool	ENGLISH_LIKE	14	"Time drifted into silence,
finding its place in the recesses of the mind."
nl	outcome.success.normal.pool	ENGLISH_LIKE	15	"As the sky transformed,
the tale found its final resolved."
nl	outcome.success.normal.pool	ENGLISH_LIKE	16	"The waters fell calm,
and the sky once more veiled its abyss."
nl	outcome.success.normal.pool	ENGLISH_LIKE	17	"The footsteps ceased,
only the place remained."
nl	outcome.success.normal.pool	ENGLISH_LIKE	18	"Light fell evenly, ,
and every shadow vanished."
nl	outcome.success.normal.pool	ENGLISH_LIKE	19	"The wind fell silent.
and everything returned to where it belonged."
nl	outcome.success.normal.pool	ENGLISH_LIKE	20	"A moment of silence.
The world steadied its breath."
nl	outcome.success.normal.pool	ENGLISH_LIKE	21	"The record is etched deep in the sand—
beyond the reach of the wind."
nl	outcome.success.normal.pool	ENGLISH_LIKE	22	"Harmony was restored.
Everything had been for this moment."
nl	outcome.success.normal.pool	ENGLISH_LIKE	23	"RUN COMPLETE.
Clear. Found it.
That's enough."
nl	outcome.success.normal.pool	ENGLISH_LIKE	24	"RUN COMPLETE.
The path held.
So did you."
nl	outcome.success.normal.pool	ENGLISH_LIKE	25	"The sky has kept moving.
So can you."
nl	outcome.success.normal.pool	ENGLISH_LIKE	26	"RUN COMPLETE.
A quiet result.
The weight of real work."
nl	outcome.success.normal.pool	ENGLISH_LIKE	27	"You only walked the path
the world had laid out for you."
nl	outcome.success.normal.pool	ENGLISH_LIKE	28	"The ground didn’t give way.
It trusted your steps."
nl	outcome.success.normal.pool	ENGLISH_LIKE	29	"This moment aligned
with the stars’ ancient rhythm."
nl	outcome.success.normal.pool	ENGLISH_LIKE	30	"You didn’t take anything.
 You understood something."
nl	outcome.success.normal.pool	ENGLISH_LIKE	31	"You didn’t gain a thing.
You only saw the truth for what it was."
nl	outcome.success.normal.pool	ENGLISH_LIKE	32	"You didn’t take this place.
You belonged here."
nl	outcome.success.normal.pool	ENGLISH_LIKE	33	"You walked a road
older than memory itself."
nl	outcome.success.normal.pool	ENGLISH_LIKE	34	"The earth did not resist.
It recognized you."
nl	outcome.success.normal.pool	ENGLISH_LIKE	35	"This moment aligned
 with the stillness of the stars."
nl	outcome.success.hard.pool	ENGLISH_LIKE	1	"In the north wind,
clarity outlasts speed."
nl	outcome.success.hard.pool	ENGLISH_LIKE	2	"The center was found.
 The world came to rest."
nl	outcome.success.hard.pool	ENGLISH_LIKE	3	"The stars stay silent.
Your record does the speaking."
nl	outcome.success.hard.pool	ENGLISH_LIKE	4	"The result  remained.
The position changed."
nl	outcome.success.hard.pool	ENGLISH_LIKE	5	"Between ice and glass,
you chose control."
nl	outcome.success.hard.pool	ENGLISH_LIKE	6	"The waves fell quiet,
and the sea reclaimed its hidden depths."
nl	outcome.success.hard.pool	ENGLISH_LIKE	7	"Some treasures still await.
Next time, a different path."
nl	outcome.success.hard.pool	ENGLISH_LIKE	8	"The sky didn’t change.
You did."
nl	outcome.success.hard.pool	ENGLISH_LIKE	9	"The moment passed.
What remained was order."
nl	outcome.success.hard.pool	ENGLISH_LIKE	10	"Winter is honest.
So was your run."
nl	outcome.success.hard.pool	ENGLISH_LIKE	11	"The stars aligned for a moment.
You noticed."
nl	outcome.success.hard.pool	ENGLISH_LIKE	12	"The distance closed.
Time did not."
nl	outcome.success.hard.pool	ENGLISH_LIKE	13	"The world’s rules stood firm.
 And the signal of possibility was real."
nl	outcome.success.hard.pool	ENGLISH_LIKE	14	"The path closed quietly.
You were already through."
nl	outcome.success.hard.pool	ENGLISH_LIKE	15	"Nothing changed.
Only your position did."
nl	outcome.success.hard.pool	ASCII_LIKE	16	"Not luck.
Alignment."
nl	outcome.success.hard.pool	ENGLISH_LIKE	17	"The moment passed.
The record remains."
nl	outcome.success.hard.pool	ENGLISH_LIKE	18	"The outcome didn’t change.
Still, you moved forward."
nl	outcome.success.hard.pool	ENGLISH_LIKE	19	"The output didn’t change.
But you reached a new level."
nl	outcome.success.hard.pool	ENGLISH_LIKE	20	"The ending was the same.
But the one who reached it had changed."
nl	outcome.success.hard.pool	ENGLISH_LIKE	21	"The destination is the same
—but you’re no longer the traveler you once were."
nl	outcome.success.hard.pool	ENGLISH_LIKE	22	"Light fell evenly, ,
and every shadow vanished."
nl	outcome.success.hard.pool	ENGLISH_LIKE	23	"The wind fell silent.
and everything returned to where it belonged."
nl	outcome.success.hard.pool	ENGLISH_LIKE	24	"A moment of silence.
The world steadied its breath."
nl	outcome.success.hard.pool	ENGLISH_LIKE	25	"The record is etched deep in the sand—
beyond the reach of the wind."
nl	outcome.success.hard.pool	ENGLISH_LIKE	26	"Harmony was restored.
Everything had been for this moment."
nl	outcome.success.hard.pool	ENGLISH_LIKE	27	"Time slipped by in silence,
tucked away in the corners of memory."
nl	outcome.success.hard.pool	ENGLISH_LIKE	28	"The sky shifted in color,
and one story came to its end."
nl	outcome.success.hard.pool	ENGLISH_LIKE	29	"The waves grew calm,
and the sea hid its depths once more."
nl	outcome.success.hard.pool	ENGLISH_LIKE	30	"The footsteps stopped,
and only the place remained."
nl	outcome.success.hard.pool	ENGLISH_LIKE	31	"Victory and defeat 
are nothing more than grains of sand."
nl	outcome.success.hard.pool	ENGLISH_LIKE	32	"The road goes on—or it ends.
Either way, it lies on the same earth."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	1	"Time ran out.
Nothing else did."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	2	"The treasure can wait.
So can you."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	3	"Breathe in.
Then again."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	4	"That’s all for now.
On to the next step."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	5	"You're still here.
That’s what matters."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	6	"The run ended.
You didn’t."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	7	"TIME'S UP.
The run ended.
You didn't."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	8	"TIME'S UP.
The rules don’t change.
Again."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	9	"TIME'S UP.
“So close” is real."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	10	"The sun sank,
and shadow covered the world once again."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	11	"The last grains of sand fell,
and the story quietly came to a close."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	12	"The wind swept through,
and the footprints vanished without a trace."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	13	"The tide came in,
What once had been there returned to the sea."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	14	"Silence.
Only time passed through."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	15	"Victory and defeat 
are nothing more than grains of sand."
nl	outcome.timeup.easy.pool	ENGLISH_LIKE	16	"The road goes on—or it ends.
Either way, it lies on the same earth."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	1	"The distance closed.
Time did not."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	2	"The world kept its rules.
You touched the edge."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	3	"You didn’t make it.
But the signal was real."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	4	"Some treasures still await.
Let’s try a different path."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	5	"The result remained.
The position changed."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	6	"Time ran out.
Meaning didn't."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	7	"So close.
The sound said so."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	8	"The map is still open.
Come back to it."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	9	"The world’s rules stood firm.
The signal of possibility was real."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	10	The world kept its rules.
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	11	"The moment passed.
The record remains."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	12	"The sun sank,
and shadow covered the world once again."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	13	"The last grains of sand fell,
and the story quietly came to a close."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	14	"The wind swept through,
and the footprints vanished without a trace."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	15	"The tide came in,
What once had been there returned to the sea."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	16	"Silence.
Only time passed through."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	17	"Victory and defeat 
are nothing more than grains of sand."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	18	"The road goes on—or it ends.
Either way, it lies on the same earth."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	19	"> Time ran out.
> 
> Nothing else did."
nl	outcome.timeup.normal.pool	ENGLISH_LIKE	20	"> The outcome didn’t change.
> 
> But your position did."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	1	"Even the aurora fades.
Come back with a new stride."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	2	"In a fragile world,
haste shatters clarity before it can be found."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	3	"The moment slipped away.
The meaning did not."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	4	"Winter is patient.
Be the same."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	5	"The sky kept moving.
So will you."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	6	"The story moves on.
The end is not yet."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	7	"The stars were there, watching.
Again."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	8	"Ice takes its time.
Neither do you."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	9	"The sky kept moving.
So can you."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	10	"The north has learned to wait.
So should you."
nl	outcome.timeup.hard.pool	ASCII_LIKE	11	"This is an interlude
—It’s not over."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	12	"Like drifting clouds,
don’t lose your flow—like a river."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	13	"The sound was near.
The distance was real.
But that moment can’t be saved."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	14	"You were closing in.
Only time wasn’t."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	15	"The world held to its rules.
You touched the edge of them."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	16	"You didn’t reach the treasure. 
But the signal was real."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	17	"Nothing changed.
Only your position did."
nl	outcome.timeup.hard.pool	ASCII_LIKE	18	"It wasn’t luck.
Alignment."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	19	"The moment slipped away,
but the record stayed."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	20	"You crossed fragile ground
and left the horizon unbroken."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	21	"Nothing changed.
 Only your position did.
Not luck.
Alignment.
The moment passed.
The record remains."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	22	"The sun sank,
and shadow covered the world once again."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	23	"The last grains of sand fell,
and the story quietly came to a close."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	24	"The wind swept through,
and the footprints vanished without a trace."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	25	"The tide came in,
What once had been there returned to the sea."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	26	"Silence.
Only time passed through."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	27	"Victory and defeat 
are nothing more than grains of sand."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	28	"The road goes on—or it ends.
Either way, it lies on the same earth."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	29	"The season closed.
The land remained."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	30	"The path The path remains.
Only your steps stopped."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	31	"Your time ran out.
The sky didn’t."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	32	"It wasn’t rejection.
Only silence."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	33	"The world is still intact.
You can return—changed."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	34	"The season ended.
The forest remains."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	35	"The distance was closing.
Time kept its rhythm."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	36	"Your time came to a halt.
The sky kept moving."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	37	"Not rejection
Just silence."
nl	outcome.timeup.hard.pool	ENGLISH_LIKE	38	"The path is still here.
You can come back—changed."
pt	outcome.success.easy.pool	ASCII_LIKE	1	"Você conseguiu.
A verdade continua de pé."
pt	outcome.success.easy.pool	ASCII_LIKE	2	"Mesmo que tenha sido só um pequeno passo,
você se manteve firme."
pt	outcome.success.easy.pool	ASCII_LIKE	3	"Você escutou.
E o caminho se abriu."
pt	outcome.success.easy.pool	ASCII_LIKE	4	"> Você chegou até aqui.
> 
> As regras eram simples —
> 
> a escolha era sua."
pt	outcome.success.easy.pool	ASCII_LIKE	5	"> A distância ganhou sentido.
> 
> E o tempo respondeu aos seus passos."
pt	outcome.success.easy.pool	ASCII_LIKE	6	"> Nem tudo brilha para sempre.
> 
> Mas este momento brilhou."
pt	outcome.success.easy.pool	ASCII_LIKE	7	"A luz se espalhou por igual,
e toda sombra desapareceu."
pt	outcome.success.easy.pool	ASCII_LIKE	8	"O vento se calou.
E tudo voltou ao seu lugar."
pt	outcome.success.easy.pool	ASCII_LIKE	9	"Um instante de silêncio.
O mundo voltou a respirar."
pt	outcome.success.easy.pool	ASCII_LIKE	10	"A marca ficou gravada fundo na areia —
fora do alcance do vento."
pt	outcome.success.easy.pool	ASCII_LIKE	11	"A harmonia foi restaurada.
Tudo levou a este momento."
pt	outcome.success.easy.pool	ASCII_LIKE	12	"O tempo passou em silêncio,
guardado nos cantos da memória."
pt	outcome.success.easy.pool	ASCII_LIKE	13	"O céu mudou de cor,
e uma história chegou ao fim."
pt	outcome.success.easy.pool	ASCII_LIKE	14	"As ondas se acalmaram,
e o mar escondeu novamente sua profundidade."
pt	outcome.success.easy.pool	ASCII_LIKE	15	"Os passos pararam,
e só o lugar permaneceu."
pt	outcome.success.easy.pool	ASCII_LIKE	16	"Vitória e derrota
são apenas grãos de areia."
pt	outcome.success.easy.pool	ASCII_LIKE	17	"A estrada continua — ou termina.
De qualquer forma, repousa sobre a mesma terra."
pt	outcome.success.normal.pool	ASCII_LIKE	1	"A distância encontrou sentido.
O tempo respondeu à sua jornada."
pt	outcome.success.normal.pool	ASCII_LIKE	2	"O tempo acabou.
Mas nem tudo terminou."
pt	outcome.success.normal.pool	ASCII_LIKE	3	"O eixo foi encontrado.
O mundo interrompeu seu movimento."
pt	outcome.success.normal.pool	ASCII_LIKE	4	"O vidro segurou o fôlego,
e você manteve sua posição."
pt	outcome.success.normal.pool	ASCII_LIKE	5	"Sob a quietude do céu,
seu espírito não vacilou."
pt	outcome.success.normal.pool	ASCII_LIKE	6	"Poucas coisas brilham para sempre.
Mas este momento brilhou inteiro."
pt	outcome.success.normal.pool	ASCII_LIKE	7	"Você atravessou a terra frágil,
sem perder a paisagem de vista."
pt	outcome.success.normal.pool	ASCII_LIKE	8	"O momento passou.
O que ficou permanece."
pt	outcome.success.normal.pool	ASCII_LIKE	9	"A sorte se apaga depressa.
A ordem permanece."
pt	outcome.success.normal.pool	ASCII_LIKE	10	"O céu não faz pausas em seu círculo infinito,
e você também não parou."
pt	outcome.success.normal.pool	ASCII_LIKE	11	"O centro foi alcançado.
O mundo ficou imóvel."
pt	outcome.success.normal.pool	ASCII_LIKE	12	"Finalmente aqui.
A verdade continua firme."
pt	outcome.success.normal.pool	ASCII_LIKE	13	"Você foi até o fim.
E lembre-se: foi você, e ninguém mais, que escolheu este caminho."
pt	outcome.success.normal.pool	ASCII_LIKE	14	"O tempo deslizou para o silêncio,
encontrando lugar nas profundezas da mente."
pt	outcome.success.normal.pool	ASCII_LIKE	15	"Enquanto o céu se transformava,
a história encontrou seu desfecho."
pt	outcome.success.normal.pool	ASCII_LIKE	16	"As águas se acalmaram,
e o céu voltou a esconder seu abismo."
pt	outcome.success.normal.pool	ASCII_LIKE	17	"Os passos cessaram,
e só o lugar permaneceu."
pt	outcome.success.normal.pool	ASCII_LIKE	18	"A luz se espalhou por igual,
e toda sombra desapareceu."
pt	outcome.success.normal.pool	ASCII_LIKE	19	"O vento se calou.
E tudo voltou ao seu lugar."
pt	outcome.success.normal.pool	ASCII_LIKE	20	"Um instante de silêncio.
O mundo voltou a respirar."
pt	outcome.success.normal.pool	ASCII_LIKE	21	"A marca ficou gravada fundo na areia —
fora do alcance do vento."
pt	outcome.success.normal.pool	ASCII_LIKE	22	"A harmonia foi restaurada.
Tudo levou a este momento."
pt	outcome.success.normal.pool	ASCII_LIKE	23	"PARTIDA CONCLUÍDA.
Claro. Encontrado.
Isso basta."
pt	outcome.success.normal.pool	ASCII_LIKE	24	"PARTIDA CONCLUÍDA.
O caminho resistiu.
Você também."
pt	outcome.success.normal.pool	ASCII_LIKE	25	"O céu continuou em movimento.
Você também pode seguir."
pt	outcome.success.normal.pool	ASCII_LIKE	26	"PARTIDA CONCLUÍDA.
Um resultado silencioso.
O peso do trabalho real."
pt	outcome.success.normal.pool	ASCII_LIKE	27	"Você apenas caminhou pela trilha
que o mundo havia colocado diante de você."
pt	outcome.success.normal.pool	ASCII_LIKE	28	"O chão não cedeu.
Ele confiou nos seus passos."
pt	outcome.success.normal.pool	ASCII_LIKE	29	"Este momento se alinhou
ao ritmo antigo das estrelas."
pt	outcome.success.normal.pool	ASCII_LIKE	30	"Você não tomou nada.
Você entendeu algo."
pt	outcome.success.normal.pool	ASCII_LIKE	31	"Você não ganhou coisa alguma.
Apenas viu a verdade como ela era."
pt	outcome.success.normal.pool	ASCII_LIKE	32	"Você não tomou este lugar.
Você pertencia a ele."
pt	outcome.success.normal.pool	ASCII_LIKE	33	"Você caminhou por uma estrada
mais antiga que a própria memória."
pt	outcome.success.normal.pool	ASCII_LIKE	34	"A terra não resistiu.
Ela reconheceu você."
pt	outcome.success.normal.pool	ASCII_LIKE	35	"Este momento se alinhou
à quietude das estrelas."
pt	outcome.success.hard.pool	ASCII_LIKE	1	"No vento do norte,
a clareza dura mais que a velocidade."
pt	outcome.success.hard.pool	ASCII_LIKE	2	"O centro foi encontrado.
O mundo repousou."
pt	outcome.success.hard.pool	ASCII_LIKE	3	"As estrelas permanecem em silêncio.
Seu registro fala por você."
pt	outcome.success.hard.pool	ASCII_LIKE	4	"O resultado permaneceu.
Sua posição mudou."
pt	outcome.success.hard.pool	ASCII_LIKE	5	"Entre o gelo e o vidro,
você escolheu o controle."
pt	outcome.success.hard.pool	ASCII_LIKE	6	"As ondas silenciaram,
e o mar retomou suas profundezas ocultas."
pt	outcome.success.hard.pool	ASCII_LIKE	7	"Alguns tesouros ainda esperam.
Da próxima vez, outro caminho."
pt	outcome.success.hard.pool	ASCII_LIKE	8	"O céu não mudou.
Você mudou."
pt	outcome.success.hard.pool	ASCII_LIKE	9	"O momento passou.
O que permaneceu foi a ordem."
pt	outcome.success.hard.pool	ASCII_LIKE	10	"O inverno é honesto.
Sua partida também foi."
pt	outcome.success.hard.pool	ASCII_LIKE	11	"As estrelas se alinharam por um instante.
Você percebeu."
pt	outcome.success.hard.pool	ASCII_LIKE	12	"A distância se fechou.
O tempo, não."
pt	outcome.success.hard.pool	ASCII_LIKE	13	"As regras do mundo permaneceram firmes.
E o sinal de possibilidade era real."
pt	outcome.success.hard.pool	ASCII_LIKE	14	"O caminho se fechou em silêncio.
Você já havia atravessado."
pt	outcome.success.hard.pool	ASCII_LIKE	15	"Nada mudou.
Só a sua posição mudou."
pt	outcome.success.hard.pool	ASCII_LIKE	16	"Não foi sorte.
Foi alinhamento."
pt	outcome.success.hard.pool	ASCII_LIKE	17	"O momento passou.
O registro permanece."
pt	outcome.success.hard.pool	ASCII_LIKE	18	"O resultado não mudou.
Ainda assim, você avançou."
pt	outcome.success.hard.pool	ASCII_LIKE	19	"A saída não mudou.
Mas você alcançou outro nível."
pt	outcome.success.hard.pool	ASCII_LIKE	20	"O final foi o mesmo.
Mas quem chegou até ele já havia mudado."
pt	outcome.success.hard.pool	ASCII_LIKE	21	"O destino é o mesmo
— mas você já não é quem era ao partir."
pt	outcome.success.hard.pool	ASCII_LIKE	22	"A luz se espalhou por igual,
e toda sombra desapareceu."
pt	outcome.success.hard.pool	ASCII_LIKE	23	"O vento se calou.
E tudo voltou ao seu lugar."
pt	outcome.success.hard.pool	ASCII_LIKE	24	"Um instante de silêncio.
O mundo voltou a respirar."
pt	outcome.success.hard.pool	ASCII_LIKE	25	"A marca ficou gravada fundo na areia —
fora do alcance do vento."
pt	outcome.success.hard.pool	ASCII_LIKE	26	"A harmonia foi restaurada.
Tudo levou a este momento."
pt	outcome.success.hard.pool	ASCII_LIKE	27	"O tempo passou em silêncio,
guardado nos cantos da memória."
pt	outcome.success.hard.pool	ASCII_LIKE	28	"O céu mudou de cor,
e uma história chegou ao fim."
pt	outcome.success.hard.pool	ASCII_LIKE	29	"As ondas se acalmaram,
e o mar escondeu novamente sua profundidade."
pt	outcome.success.hard.pool	ASCII_LIKE	30	"Os passos pararam,
e só o lugar permaneceu."
pt	outcome.success.hard.pool	ASCII_LIKE	31	"Vitória e derrota
são apenas grãos de areia."
pt	outcome.success.hard.pool	ASCII_LIKE	32	"A estrada continua — ou termina.
De qualquer forma, repousa sobre a mesma terra."
pt	outcome.timeup.easy.pool	ASCII_LIKE	1	"O tempo acabou.
Você, não."
pt	outcome.timeup.easy.pool	ASCII_LIKE	2	"O tesouro pode esperar.
Você também."
pt	outcome.timeup.easy.pool	ASCII_LIKE	3	"Respire.
Depois, respire de novo."
pt	outcome.timeup.easy.pool	ASCII_LIKE	4	"Por enquanto, é só.
Siga para o próximo passo."
pt	outcome.timeup.easy.pool	ASCII_LIKE	5	"Você ainda está aqui.
É isso que importa."
pt	outcome.timeup.easy.pool	ASCII_LIKE	6	"A partida terminou.
Você, não."
pt	outcome.timeup.easy.pool	ASCII_LIKE	7	"O TEMPO ACABOU.
A partida terminou.
Você, não."
pt	outcome.timeup.easy.pool	ASCII_LIKE	8	"O TEMPO ACABOU.
As regras não mudam.
De novo."
pt	outcome.timeup.easy.pool	ASCII_LIKE	9	"O TEMPO ACABOU.
“Quase” também é real."
pt	outcome.timeup.easy.pool	ASCII_LIKE	10	"O sol se pôs,
e a sombra cobriu o mundo mais uma vez."
pt	outcome.timeup.easy.pool	ASCII_LIKE	11	"Os últimos grãos de areia caíram,
e a história se fechou em silêncio."
pt	outcome.timeup.easy.pool	ASCII_LIKE	12	"O vento passou,
e as pegadas desapareceram sem deixar rastro."
pt	outcome.timeup.easy.pool	ASCII_LIKE	13	"A maré subiu,
e o que estava ali voltou ao mar."
pt	outcome.timeup.easy.pool	ASCII_LIKE	14	"Silêncio.
Só o tempo passou."
pt	outcome.timeup.easy.pool	ASCII_LIKE	15	"Vitória e derrota
são apenas grãos de areia."
pt	outcome.timeup.easy.pool	ASCII_LIKE	16	"A estrada continua — ou termina.
De qualquer forma, repousa sobre a mesma terra."
pt	outcome.timeup.normal.pool	ASCII_LIKE	1	"A distância se fechou.
O tempo, não."
pt	outcome.timeup.normal.pool	ASCII_LIKE	2	"O mundo manteve suas regras.
Você tocou a borda delas."
pt	outcome.timeup.normal.pool	ASCII_LIKE	3	"Você não chegou.
Mas o sinal era real."
pt	outcome.timeup.normal.pool	ASCII_LIKE	4	"Alguns tesouros ainda esperam.
Vamos tentar outro caminho."
pt	outcome.timeup.normal.pool	ASCII_LIKE	5	"O resultado permaneceu.
Sua posição mudou."
pt	outcome.timeup.normal.pool	ASCII_LIKE	6	"O tempo acabou.
O sentido, não."
